primary_name,production_budget,domestic_gross,worldwide_gross,domestic_roi,worldwide_roi,averagerating,numvotes,count,total_production_budget,total_domestic_gross,total_worldwide_gross
Mohammad Bakri,3000000.0,5529144.0,11322573.0,1.843048,3.774191,7.6,11.0,1,3000000,5529144,11322573
Mohammad Fuad,3000000.0,5529144.0,11322573.0,1.843048,3.774191,7.6,11.0,1,3000000,5529144,11322573
Mohsin Ali,25000000.0,51100486.0,123696741.0,2.04401944,4.94786964,5.9,178.0,1,25000000,51100486,123696741
Mol Smith,35000000.0,28087155.0,86648359.0,0.8024901428571428,2.4756674,3.0,60.0,1,35000000,28087155,86648359
Moon Si-Hyun,30000000.0,14334645.0,16910708.0,0.4778215,0.5636902666666667,6.4,35.0,1,30000000,14334645,16910708
Morten Tyldum,62500000.0,95569921.0,264990067.5,3.492117034848485,8.965165457575758,7.5,465958.5,2,125000000,191139842,529980135
Morteza Atashzamzam,9400000.0,3030848.0,21817298.0,0.32243063829787233,2.32098914893617,3.3,26.0,1,9400000,3030848,21817298
Mostafa Ahmadi,35000000.0,33987757.0,116177695.0,0.9710787714285715,3.3193627142857145,5.7,172.0,1,35000000,33987757,116177695
Mostafa Kiayee,65000000.0,176387405.0,386116343.0,2.7136523846153846,5.940251430769231,6.2,754.0,1,65000000,176387405,386116343
Murat Eroglu,2500000.0,5274005.0,5690220.0,2.109602,2.276088,6.6,16.0,1,2500000,5274005,5690220
Muzaffer Özdemir,47500000.0,59137647.666666664,143597021.33333334,0.4651540769230769,30.851850194871798,6.0,96.0,3,142500000,177412943,430791064
Myshkin,20000000.0,21541218.0,37226218.0,1.0770609,1.8613109,6.5,11.0,1,20000000,21541218,37226218
Nadeem Soumah,55000000.0,11532774.0,11532774.0,0.2096868,0.2096868,5.3,249.0,1,55000000,11532774,11532774
Nancy Meyers,40000000.0,75764672.0,197115710.0,1.8941168,4.92789275,7.1,191494.0,1,40000000,75764672,197115710
Nanette Burstein,32000000.0,17804299.0,43603990.0,0.55638434375,1.3626246875,6.3,54421.0,1,32000000,17804299,43603990
Nat Faxon,5000000.0,21502690.0,26853810.0,4.300538,5.370762,7.4,132642.0,1,5000000,21502690,26853810
Nate Parker,5055000.0,12930783.0,13945505.5,46.24762375454545,50.84455055,6.4,18442.0,2,10110000,25861566,27891011
Nathan Greno,260000000.0,200821936.0,586477240.0,0.7723920615384615,2.255681692307692,7.8,366366.0,1,260000000,200821936,586477240
Nawapol Thamrongrattanarit,37500000.0,16247159.0,50647416.0,0.4332575733333333,1.35059776,8.0,130.0,1,37500000,16247159,50647416
Neeraj Ghaywan,20000000.0,20919166.0,29870801.0,1.0459583,1.49354005,6.5,408.0,1,20000000,20919166,29870801
Neil Boultby,175000000.0,209726015.0,798008101.0,1.1984343714285715,4.560046291428572,7.4,35.0,1,175000000,209726015,798008101
Neil Burger,49833333.333333336,112810949.0,183534806.66666666,2.532434169411765,4.060962058562091,6.933333333333334,305454.0,3,149500000,338432847,550604420
Neil Johnson,33000000.0,11008770.0,21621188.0,0.3335990909090909,0.6551875151515152,3.8,146.0,1,33000000,11008770,21621188
Neil Jones,20000000.0,36880033.0,46255763.0,1.84400165,2.31278815,5.3,182.0,1,20000000,36880033,46255763
Neil LaBute,20500000.0,25659887.5,47883830.5,1.2321142,2.3358852952380955,5.7,42042.0,2,41000000,51319775,95767661
Neil Marshall,41666666.666666664,27217092.0,49478166.0,0.48001519777777774,1.0013041133333334,5.733333333333334,37717.666666666664,3,125000000,81651276,148434498
Neill Blomkamp,84500000.0,62309692.5,195597073.5,0.7098442085884353,2.2639165968537416,6.699999999999999,304652.5,2,169000000,124619385,391194147
Nelson Venkatesan,5000000.0,34469210.0,64240813.0,6.893842,12.8481626,7.5,49.0,1,5000000,34469210,64240813
Nicholas Hytner,6000000.0,10021175.0,42320503.0,1.6701958333333333,7.053417166666667,6.7,23105.0,1,6000000,10021175,42320503
Nicholas Jarecki,12000000.0,7919574.0,35830713.0,0.6599645,2.98589275,6.6,46774.0,1,12000000,7919574,35830713
Nicholas McCarthy,6000000.0,14856291.0,19789712.0,2.4760485,3.2982853333333333,5.9,11456.0,1,6000000,14856291,19789712
Nicholas P. Richards,100000000.0,23022309.0,103039258.0,0.23022309,1.03039258,6.1,22.0,1,100000000,23022309,103039258
Nicholas Stoller,38600000.0,73592123.8,143227034.8,2.6886217973015873,5.023937545158731,6.279999999999999,133876.6,5,193000000,367960619,716135174
Nick Cassavetes,40000000.0,83911193.0,195111193.0,2.097779825,4.877779825,6.0,122889.0,1,40000000,83911193,195111193
Nick Hamm,36250000.0,16318334.5,27318334.5,0.24630603472222223,0.39908381249999997,6.6,590.5,2,72500000,32636669,54636669
Nick Moran,65000000.0,69688384.0,69688384.0,1.0721289846153845,1.0721289846153845,6.9,1206.0,1,65000000,69688384,69688384
Nick Park,50000000.0,8267544.0,45285890.0,0.16535088,0.9057178,6.1,15882.0,1,50000000,8267544,45285890
Nicolae Radu,7500000.0,27897953.5,51773041.5,4.9791586,8.126228,7.2,17.0,2,15000000,55795907,103546083
Nicolai Fuglsig,35000000.0,45819713.0,71118378.0,1.309134657142857,2.031953657142857,6.6,50155.0,1,35000000,45819713,71118378
Nicolas Winding Refn,9100000.0,12389887.333333334,29804097.666666668,0.8922547805555556,2.2782896888888886,6.566666666666666,231390.66666666666,3,27300000,37169662,89412293
Nicole Holofcener,5500000.0,10792223.0,15095813.5,1.7691918333333332,2.363036895833333,6.8,33175.0,2,11000000,21584446,30191627
Nicole Mosleh,2000000.0,2001124.0,2001124.0,1.000562,1.000562,6.6,67.0,1,2000000,2001124,2001124
Nicolette Krebitz,15000000.0,37880356.0,52460543.0,2.5253570666666665,3.4973695333333334,6.5,1224.0,1,15000000,37880356,52460543
Niels Arden Oplev,25333333.333333332,29695521.0,42027288.333333336,1.1884460448717948,1.7566750837606835,5.633333333333333,42914.0,3,76000000,89086563,126081865
Nigel Cole,8000000.0,1095369.0,15644196.0,0.136921125,1.9555245,7.2,13121.0,1,8000000,1095369,15644196
Niki Caro,17000000.0,44480275.0,45707924.0,2.6164867647058823,2.688701411764706,7.4,31735.0,1,17000000,44480275,45707924
Niki Iliev,35000000.0,34393507.0,140783360.0,0.9826716285714285,4.022381714285714,6.8,1526.0,1,35000000,34393507,140783360
Nikkhil Advani,42000000.0,19487173.0,66787173.0,0.46398030952380953,1.5901707857142857,3.7,1998.0,1,42000000,19487173,66787173
Nikolaj Arcel,60000000.0,50701325.0,113461527.0,0.8450220833333333,1.89102545,5.7,107518.0,1,60000000,50701325,113461527
Nikolaus Geyrhalter,47000000.0,32011576.0,116773317.0,0.6810973617021276,2.484538659574468,7.3,49.0,1,47000000,32011576,116773317
Nikolay Renard,15000000.0,71628180.0,148095566.0,4.775212,9.873037733333334,6.8,24.0,1,15000000,71628180,148095566
Nils-Erik Ekblom,12000000.0,6982680.0,6982680.0,0.58189,0.58189,6.3,716.0,1,12000000,6982680,6982680
Nima Nourizadeh,20000000.0,34585925.0,66661608.0,2.53835125,4.8338238095238095,6.4,127275.5,2,40000000,69171850,133323216
Nimród Antal,29000000.0,27710327.5,68158647.5,0.7450076833333333,1.8427328069444444,6.800000000000001,107678.0,2,58000000,55420655,136317295
Nir Saar,3000000.0,5529144.0,11322573.0,1.843048,3.774191,7.6,11.0,1,3000000,5529144,11322573
Nitesh Tiwari,9500000.0,12391761.0,294654618.0,1.3043958947368421,31.01627557894737,8.5,123638.0,1,9500000,12391761,294654618
Noah Baumbach,6500000.0,5824731.5,14383298.5,1.0570029166666668,2.7523195666666664,6.85,50676.5,2,13000000,11649463,28766597
Noam Murro,110000000.0,106580051.0,330780051.0,0.9689095545454546,3.0070913727272726,6.2,262978.0,1,110000000,106580051,330780051
Noemi Weis,20000000.0,31841299.0,57293371.0,1.59206495,2.86466855,7.2,14.0,1,20000000,31841299,57293371
Nonzee Nimibutr,80000000.0,19480739.0,26703184.0,0.2435092375,0.3337898,6.9,283.0,1,80000000,19480739,26703184
Noube Rateau,12000000.0,65328121.0,110989157.0,5.444010083333334,9.249096416666667,7.7,59.0,1,12000000,65328121,110989157
Ody C. Harahap,22000000.0,13749300.0,17216955.0,0.6249681818181818,0.7825888636363636,7.1,43.0,1,22000000,13749300,17216955
Oksana Bychkova,8000000.0,3205706.0,20005613.0,0.40071325,2.500701625,6.6,294.0,1,8000000,3205706,20005613
Ole Bornedal,14000000.0,49130588.0,82925064.0,3.5093277142857144,5.9232188571428575,5.9,53649.0,1,14000000,49130588,82925064
Oleg Pogodin,47500000.0,59137647.666666664,143597021.33333334,0.4651540769230769,30.851850194871798,7.5,1049.0,3,142500000,177412943,430791064
Oleg Sentsov,50000000.0,20534907.0,42002029.0,0.41069814,0.84004058,5.0,416.0,1,50000000,20534907,42002029
Oliver Frampton,50000000.0,66711892.0,117211892.0,1.33423784,2.34423784,5.3,472.0,1,50000000,66711892,117211892
Oliver Parker,45000000.0,8406711.0,164640401.0,0.1868158,3.6586755777777777,6.3,110824.0,1,45000000,8406711,164640401
Oliver Stone,47500000.0,34455309.5,58947204.0,0.7416874122222222,1.2706257355555555,6.9,117471.0,2,95000000,68910619,117894408
Olivier Megaton,44333333.333333336,88592188.33333333,259253030.0,1.9613427425925922,5.6764257129629625,6.233333333333334,175279.0,3,133000000,265776565,777759090
Omkar,17000000.0,1361045.0,7265283.0,0.08006147058823529,0.42736958823529414,5.4,14.0,1,17000000,1361045,7265283
Otto Bathurst,154500000.0,68155888.0,203603223.5,0.4068398155844156,1.195776916883117,5.3,41588.0,2,309000000,136311776,407206447
Pablo Larraín,9000000.0,13960394.0,36588512.0,1.5511548888888889,4.065390222222222,6.7,66008.0,1,9000000,13960394,36588512
Paco R. Baños,109000000.0,58183966.0,87683966.0,0.5337978532110091,0.8044400550458716,6.4,136.0,1,109000000,58183966,87683966
Paiman Kalayeh,7000000.0,23247539.0,23393939.0,3.321077,3.3419912857142857,7.6,123.0,1,7000000,23247539,23393939
Pamela Tola,200000.0,4505922.0,6618578.0,22.52961,33.09289,4.2,103.0,1,200000,4505922,6618578
Paolo Sorrentino,13000000.0,2703296.0,24001573.0,0.20794584615384615,1.846274846153846,7.3,64418.0,1,13000000,2703296,24001573
Paolo Virzì,250000.0,3395391.0,3728400.0,13.581564,14.9136,7.2,7156.0,1,250000,3395391,3728400
Parker Dorris,4000000.0,7006708.0,8302995.0,1.751677,2.07574875,4.6,39.0,1,4000000,7006708,8302995
Partho Sen-Gupta,1000000.0,1009819.0,1087521.0,1.009819,1.087521,7.3,16.0,1,1000000,1009819,1087521
Parviz Shahbazi,30000000.0,6916869.0,6916869.0,0.2305623,0.2305623,6.5,646.0,1,30000000,6916869,6916869
Pascal Tessaud,11000000.0,38322743.0,62076141.0,3.4838857272727273,5.643285545454545,6.4,51.0,1,11000000,38322743,62076141
Pascal Vuong,5000000.0,6096582.0,16515203.0,1.2193164,3.3030406,6.9,364.0,1,5000000,6096582,16515203
Pat Collins,46500000.0,7100177.0,23726626.0,0.15269197849462365,0.5102500215053763,6.7,174.0,1,46500000,7100177,23726626
Patricia Riggen,19000000.0,36966422.5,51099725.5,2.6178284015384614,3.406427223076923,7.0,24998.5,2,38000000,73932845,102199451
Patrick Brice,200000.0,1109808.0,1165996.0,5.54904,5.82998,6.1,14828.0,1,200000,1109808,1165996
Patrick Doughtie,3000000.0,2848587.0,3237452.0,0.949529,1.0791506666666666,6.3,4443.0,1,3000000,2848587,3237452
Patrick Hughes,100000000.0,39322544.0,209461378.0,0.39322544,2.09461378,6.1,156432.0,1,100000000,39322544,209461378
Patrick Lussier,50000000.0,10721033.0,41042583.0,0.21442066,0.82085166,5.4,90203.0,1,50000000,10721033,41042583
Patrik Forsberg,10000000.0,8840453.0,31164747.0,0.8840453,3.1164747,4.3,92980.0,1,10000000,8840453,31164747
Patty Jenkins,150000000.0,412563408.0,821133378.0,2.75042272,5.47422252,7.5,487527.0,1,150000000,412563408,821133378
Paul D. Hannah,10000000.0,16535005.0,19535005.0,1.6535005,1.9535005,6.2,25.0,1,10000000,16535005,19535005
Paul Feig,53900000.0,150580986.4,228241927.8,4.112043145645995,6.113290049076723,6.140000000000001,171983.2,5,269500000,752904932,1141209639
Paul Fisher,70000000.0,59281555.0,122737201.0,0.8468793571428571,1.7533885857142857,6.0,18926.0,1,70000000,59281555,122737201
Paul Greengrass,91666666.66666667,101608891.33333333,244779840.0,1.2181719637373736,2.8183615545454543,7.066666666666666,233376.66666666666,3,275000000,304826674,734339520
Paul Haggis,30000000.0,21148651.0,67255916.0,0.7049550333333333,2.241863866666667,7.4,168066.0,1,30000000,21148651,67255916
Paul King,55000000.0,76223578.0,258789097.0,1.3858832363636364,4.705256309090909,7.2,84679.0,1,55000000,76223578,258789097
Paul McGuigan,40000000.0,5775076.0,31124367.0,0.1443769,0.778109175,6.0,47492.0,1,40000000,5775076,31124367
Paul Ruven,33000000.0,17142080.0,41495213.0,0.5194569696969698,1.257430696969697,3.8,41.0,1,33000000,17142080,41495213
Paul Schrader,2916666.6666666665,1169309.0,1337262.0,0.40796666666666664,0.45716850476190474,5.1000000000000005,17422.666666666668,3,8750000,3507927,4011786
Paul Spurrier,10000000.0,26594261.0,40749230.0,2.6594261,4.074923,6.5,222.0,1,10000000,26594261,40749230
Paul Thomas Anderson,28750000.0,12179067.0,32709881.0,0.4194031616666667,1.04460753,6.9,107355.5,2,57500000,24358134,65419762
Paul Tibbitt,74000000.0,162994032.0,311013181.0,2.202622054054054,4.202880824324325,6.0,43560.0,1,74000000,162994032,311013181
Paul W.S. Anderson,66500000.0,34573147.0,219793991.0,0.5768670734104423,3.9221001996348948,5.640000000000001,110463.0,5,332500000,172865735,1098969955
Paul Weitz,56500000.0,83222958.5,164692120.0,1.4347821153846154,2.2737784853846152,5.6,65535.5,2,113000000,166445917,329384240
Pawel Pawlikowski,2600000.0,3827060.0,15298355.0,1.4719461538461538,5.8839826923076926,7.4,46819.0,1,2600000,3827060,15298355
Pedro Morelli,35000000.0,11989328.0,12506188.0,0.3425522285714286,0.35731965714285713,6.1,2323.0,1,35000000,11989328,12506188
Petar Valchanov,18000000.0,26593580.0,26593580.0,1.477421111111111,1.477421111111111,7.6,1622.0,1,18000000,26593580,26593580
Pete Docter,175000000.0,356461711.0,854235992.0,2.036924062857143,4.8813485257142855,8.2,536181.0,1,175000000,356461711,854235992
Pete Meads,200000000.0,659363944.0,2208208395.0,3.29681972,11.041041975,6.2,20.0,1,200000000,659363944,2208208395
Pete Middleton,48000000.0,124107476.0,208300000.0,2.5855724166666665,4.339583333333334,9.2,64.0,1,48000000,124107476,208300000
Pete Travis,45000000.0,13414714.0,41467606.0,0.29810475555555555,0.9215023555555556,7.1,234616.0,1,45000000,13414714,41467606
Peter Atencio,15000000.0,20591853.0,20688141.0,1.3727902,1.3792094,6.3,41560.0,1,15000000,20591853,20688141
Peter Berg,98200000.0,63951529.4,141003856.6,1.129309592960373,1.8342065003280055,6.779999999999999,145870.4,5,491000000,319757647,705019283
Peter Callow,18000000.0,20497844.0,40651864.0,1.1387691111111111,2.258436888888889,5.1,17.0,1,18000000,20497844,40651864
Peter Chelsom,30000000.0,7885294.0,16481405.0,0.2628431333333333,0.5493801666666667,6.4,41031.0,1,30000000,7885294,16481405
Peter Farrelly,34200000.0,53905518.4,130195700.4,1.7757964145012788,4.823103269761296,5.840000000000001,111788.6,5,171000000,269527592,650978502
Peter Hedges,40000000.0,51853450.0,55249159.0,1.29633625,1.381228975,6.6,42770.0,1,40000000,51853450,55249159
Peter Jackson,250000000.0,272163403.6666667,974316014.6666666,1.0886536146666668,3.8972640586666665,7.7,574604.3333333334,3,750000000,816490211,2922948044
Peter Landesman,22500000.0,17586635.5,25990071.5,0.5253838357142857,0.8003003642857143,6.75,45806.0,2,45000000,35173271,51980143
Peter Lepeniotis,30000000.0,64251538.0,122529966.0,2.141717933333333,4.0843322,5.7,24587.0,1,30000000,64251538,122529966
Peter Lord,55000000.0,31051126.0,136143605.0,0.5645659272727273,2.4753382727272726,6.7,41958.0,1,55000000,31051126,136143605
Peter Ramsey,145000000.0,103412758.0,306900902.0,0.7131914344827586,2.116557944827586,7.3,145281.0,1,145000000,103412758,306900902
Peter Segal,27850000.0,34544743.5,66548057.0,1.6236170875796179,2.8881593487261146,6.1,33594.5,2,55700000,69089487,133096114
Peter Sohn,187500000.0,123087120.0,333771037.0,0.65646464,1.7801121973333334,6.7,91465.0,1,187500000,123087120,333771037
Peter Spierig,6750000.0,31572324.0,73411618.0,5.487186742857142,11.4619798,5.6,40767.5,2,13500000,63144648,146823236
Peyton Reed,130000000.0,198425451.5,571001554.5,1.526349626923077,4.39231965,7.199999999999999,372618.5,2,260000000,396850903,1142003109
Phil Lord,50666666.666666664,195983907.33333334,330625231.0,3.8090572434920635,6.361456003492063,7.333333333333333,367151.3333333333,3,152000000,587951722,991875693
Philippe Weibel,30000000.0,6916869.0,6916869.0,0.2305623,0.2305623,5.0,138.0,1,30000000,6916869,6916869
Phillip Noyce,77500000.0,81700871.0,178595349.5,1.356851203076923,2.4486906153846153,6.45,191101.5,2,155000000,163401742,357190699
Phyllida Lloyd,14000000.0,29959436.0,115592104.0,2.1399597142857143,8.256578857142857,6.4,96066.0,1,14000000,29959436,115592104
Pia Justine Cruz,75000000.0,134069511.0,336069511.0,1.78759348,4.480926813333333,8.7,15.0,1,75000000,134069511,336069511
Pierre Coffin,73500000.0,305062360.0,928436332.75,4.139394715887655,12.546171793500164,6.95,273809.5,4,294000000,1220249440,3713745331
Pierre Coré,145000000.0,68671925.0,121671925.0,0.4735994827586207,0.839116724137931,5.6,1943.0,1,145000000,68671925,121671925
Pierre Morel,32500000.0,23041736.0,35197492.5,0.8416838225000001,1.2684429975,6.15,35953.5,2,65000000,46083472,70394985
Pini Tavger,3000000.0,5529144.0,11322573.0,1.843048,3.774191,7.6,11.0,1,3000000,5529144,11322573
Piper Kessler,31000000.0,44983704.0,68079671.0,1.4510872258064516,2.1961184193548386,6.3,30.0,1,31000000,44983704,68079671
Pouran Esrafily,21850000.0,31856400.0,69739065.5,0.799647935472973,2.154923402364865,6.9,14.0,2,43700000,63712800,139478131
Prabhu Deva,7000000.0,20257000.0,20257000.0,2.8938571428571427,2.8938571428571427,3.3,2862.0,1,7000000,20257000,20257000
Prachya Pinkaew,16750000.0,43522322.5,53035641.0,1.4507440833333334,1.7729808095238095,5.2,397.0,2,33500000,87044645,106071282
Prashanth Raj,35000000.0,11989328.0,12506188.0,0.3425522285714286,0.35731965714285713,7.2,85.0,1,35000000,11989328,12506188
Princeton Holt,13000000.0,3075255.0,11831131.0,0.23655807692307693,0.910087,6.9,34.0,1,13000000,3075255,11831131
Puja Bedi,22000000.0,217631306.0,517600000.0,9.892332090909091,23.527272727272727,2.3,205.0,1,22000000,217631306,517600000
Quentin Tarantino,81000000.0,108461425.0,298906604.5,1.2504579441935484,3.442200373064516,8.1,823185.5,2,162000000,216922850,597813209
R. Kannan,42000000.0,70052444.0,131052444.0,1.6679153333333334,3.1202962857142857,5.8,218.0,1,42000000,70052444,131052444
R. Samala,700000.0,1017107.0,1110511.0,1.45301,1.5864442857142858,7.3,42.0,1,700000,1017107,1110511
R.J. Cutler,11000000.0,50474843.0,78356170.0,4.588622090909091,7.1232881818181815,6.8,107625.0,1,11000000,50474843,78356170
RZA,15000000.0,15634090.0,22018988.0,1.0422726666666666,1.4679325333333333,5.4,58185.0,1,15000000,15634090,22018988
Rabi Kinagi,75000000.0,134508551.0,342416460.0,1.7934473466666667,4.5655528,6.3,271.0,1,75000000,134508551,342416460
Rachel Lambert,30000000.0,5718096.0,10096821.0,0.1906032,0.3365607,8.6,46.0,1,30000000,5718096,10096821
Raffi,28000000.0,67300955.0,94500826.0,2.4036055357142856,3.3750295,4.9,401.0,1,28000000,67300955,94500826
Rahim Behboodi Far,186000000.0,318604126.0,585171547.0,1.7129254086021506,3.1460835860215055,5.6,14.0,1,186000000,318604126,585171547
Raja Chanda,21000000.0,30718107.0,34836080.0,1.462767,1.6588609523809523,7.5,26.0,1,21000000,30718107,34836080
Raja Gosnell,110000000.0,106815971.0,456148423.0,0.9710542818181818,4.146803845454546,5.45,55903.0,2,220000000,213631942,912296846
Rajesh Pillai,48000000.0,124107476.0,208300000.0,2.5855724166666665,4.339583333333334,7.35,2920.5,2,96000000,248214952,416600000
Raju Chowdhury,60000000.0,47003582.0,95538560.0,0.7833930333333333,1.5923093333333334,3.5,26.0,1,60000000,47003582,95538560
Rakesh Kudalkar,13000000.0,2703296.0,24001573.0,0.20794584615384615,1.846274846153846,7.3,11.0,1,13000000,2703296,24001573
Ralf Kemper,25000000.0,10103647.0,14805812.0,0.40414588,0.59223248,5.4,27.0,1,25000000,10103647,14805812
Ramazan Özer,109000000.0,58183966.0,87683966.0,0.5337978532110091,0.8044400550458716,7.7,79.0,1,109000000,58183966,87683966
